timestamp,temperature,humidity,load_lag_t+1,load_lag_t+2,load_lag_t+3,load_lag_t+4,load_lag_t+5,load_lag_t+6,load_lag_t+7,load_lag_t+8,load_lag_t+9,load_lag_t+10,load_lag_t+11,load_lag_t+12,load_lag_t+13,load_lag_t+14,load_lag_t+15,load_lag_t+16,load_lag_t+17,load_lag_t+18,load_lag_t+19,load_lag_t+20,load_lag_t+21,load_lag_t+22,load_lag_t+23,load_lag_t+24,t-1
2026-04-28 09:37:29.245604,28.68,55.71,2068.93,1801.09,1805.68,1567.39,1695.14,1513.28,1407.25,1510.14,1500.68,1473.4,1447.25,1605.73,1673.7,1744.01,1919.04,1874.03,2108.39,2156.37,2146.42,2239.02,2226.91,2081.99,2157.94,2071.43,2113.08
2026-04-28 10:37:29.245604,25.48,56.96,1801.09,1805.68,1567.39,1695.14,1513.28,1407.25,1510.14,1500.68,1473.4,1447.25,1605.73,1673.7,1744.01,1919.04,1874.03,2108.39,2156.37,2146.42,2239.02,2226.91,2081.99,2157.94,2071.43,2015.67,2073.78
2026-04-28 11:37:29.245604,23.17,56.62,1805.68,1567.39,1695.14,1513.28,1407.25,1510.14,1500.68,1473.4,1447.25,1605.73,1673.7,1744.01,1919.04,1874.03,2108.39,2156.37,2146.42,2239.02,2226.91,2081.99,2157.94,2071.43,2015.67,1892.22,1797.3
2026-04-28 12:37:29.245604,21.56,48.87,1567.39,1695.14,1513.28,1407.25,1510.14,1500.68,1473.4,1447.25,1605.73,1673.7,1744.01,1919.04,1874.03,2108.39,2156.37,2146.42,2239.02,2226.91,2081.99,2157.94,2071.43,2015.67,1892.22,1802.55,1801.3
2026-04-28 13:37:29.245604,18.1,38.82,1695.14,1513.28,1407.25,1510.14,1500.68,1473.4,1447.25,1605.73,1673.7,1744.01,1919.04,1874.03,2108.39,2156.37,2146.42,2239.02,2226.91,2081.99,2157.94,2071.43,2015.67,1892.22,1802.55,1764.96,1543.94
2026-04-28 14:37:29.245604,20.32,52.1,1513.28,1407.25,1510.14,1500.68,1473.4,1447.25,1605.73,1673.7,1744.01,1919.04,1874.03,2108.39,2156.37,2146.42,2239.02,2226.91,2081.99,2157.94,2071.43,2015.67,1892.22,1802.55,1764.96,1673.64,1708.39
2026-04-28 15:37:29.245604,17.64,45.35,1407.25,1510.14,1500.68,1473.4,1447.25,1605.73,1673.7,1744.01,1919.04,1874.03,2108.39,2156.37,2146.42,2239.02,2226.91,2081.99,2157.94,2071.43,2015.67,1892.22,1802.55,1764.96,1673.64,1602.31,1512.11
2026-04-28 16:37:29.245604,16.53,43.04,1510.14,1500.68,1473.4,1447.25,1605.73,1673.7,1744.01,1919.04,1874.03,2108.39,2156.37,2146.42,2239.02,2226.91,2081.99,2157.94,2071.43,2015.67,1892.22,1802.55,1764.96,1673.64,1602.31,1522.49,1404.54
2026-04-28 17:37:29.245604,20.99,41.27,1500.68,1473.4,1447.25,1605.73,1673.7,1744.01,1919.04,1874.03,2108.39,2156.37,2146.42,2239.02,2226.91,2081.99,2157.94,2071.43,2015.67,1892.22,1802.55,1764.96,1673.64,1602.31,1522.49,1460.91,1558.04
2026-04-28 18:37:29.245604,16.45,57.85,1473.4,1447.25,1605.73,1673.7,1744.01,1919.04,1874.03,2108.39,2156.37,2146.42,2239.02,2226.91,2081.99,2157.94,2071.43,2015.67,1892.22,1802.55,1764.96,1673.64,1602.31,1522.49,1460.91,1468.46,1505.16
2026-04-28 19:37:29.245604,15.08,57.47,1447.25,1605.73,1673.7,1744.01,1919.04,1874.03,2108.39,2156.37,2146.42,2239.02,2226.91,2081.99,2157.94,2071.43,2015.67,1892.22,1802.55,1764.96,1673.64,1602.31,1522.49,1460.91,1468.46,1513.32,1462.12
2026-04-28 20:37:29.245604,16.16,58.63,1605.73,1673.7,1744.01,1919.04,1874.03,2108.39,2156.37,2146.42,2239.02,2226.91,2081.99,2157.94,2071.43,2015.67,1892.22,1802.55,1764.96,1673.64,1602.31,1522.49,1460.91,1468.46,1513.32,1541.24,1440.85
2026-04-28 21:37:29.245604,19.48,67.69,1673.7,1744.01,1919.04,1874.03,2108.39,2156.37,2146.42,2239.02,2226.91,2081.99,2157.94,2071.43,2015.67,1892.22,1802.55,1764.96,1673.64,1602.31,1522.49,1460.91,1468.46,1513.32,1541.24,1614.35,1622.96
2026-04-28 22:37:29.245604,19.17,67.14,1744.01,1919.04,1874.03,2108.39,2156.37,2146.42,2239.02,2226.91,2081.99,2157.94,2071.43,2015.67,1892.22,1802.55,1764.96,1673.64,1602.31,1522.49,1460.91,1468.46,1513.32,1541.24,1614.35,1714.23,1675.4
2026-04-28 23:37:29.245604,18.29,73.19,1919.04,1874.03,2108.39,2156.37,2146.42,2239.02,2226.91,2081.99,2157.94,2071.43,2015.67,1892.22,1802.55,1764.96,1673.64,1602.31,1522.49,1460.91,1468.46,1513.32,1541.24,1614.35,1714.23,1788.0,1722.44
2026-04-29 00:37:29.245604,23.38,62.84,1874.03,2108.39,2156.37,2146.42,2239.02,2226.91,2081.99,2157.94,2071.43,2015.67,1892.22,1802.55,1764.96,1673.64,1602.31,1522.49,1460.91,1468.46,1513.32,1541.24,1614.35,1714.23,1788.0,1841.89,1932.83
2026-04-29 01:37:29.245604,22.55,69.39,2108.39,2156.37,2146.42,2239.02,2226.91,2081.99,2157.94,2071.43,2015.67,1892.22,1802.55,1764.96,1673.64,1602.31,1522.49,1460.91,1468.46,1513.32,1541.24,1614.35,1714.23,1788.0,1841.89,1971.08,1864.01
2026-04-29 02:37:29.245604,27.81,63.52,2156.37,2146.42,2239.02,2226.91,2081.99,2157.94,2071.43,2015.67,1892.22,1802.55,1764.96,1673.64,1602.31,1522.49,1460.91,1468.46,1513.32,1541.24,1614.35,1714.23,1788.0,1841.89,1971.08,2080.09,2136.49
2026-04-29 03:37:29.245604,27.86,68.85,2146.42,2239.02,2226.91,2081.99,2157.94,2071.43,2015.67,1892.22,1802.55,1764.96,1673.64,1602.31,1522.49,1460.91,1468.46,1513.32,1541.24,1614.35,1714.23,1788.0,1841.89,1971.08,2080.09,2055.55,2172.57
2026-04-29 04:37:29.245604,26.53,67.89,2239.02,2226.91,2081.99,2157.94,2071.43,2015.67,1892.22,1802.55,1764.96,1673.64,1602.31,1522.49,1460.91,1468.46,1513.32,1541.24,1614.35,1714.23,1788.0,1841.89,1971.08,2080.09,2055.55,2171.76,2139.71
2026-04-29 05:37:29.245604,29.72,69.9,2226.91,2081.99,2157.94,2071.43,2015.67,1892.22,1802.55,1764.96,1673.64,1602.31,1522.49,1460.91,1468.46,1513.32,1541.24,1614.35,1714.23,1788.0,1841.89,1971.08,2080.09,2055.55,2171.76,2185.18,2258.24
2026-04-29 06:37:29.245604,28.1,65.59,2081.99,2157.94,2071.43,2015.67,1892.22,1802.55,1764.96,1673.64,1602.31,1522.49,1460.91,1468.46,1513.32,1541.24,1614.35,1714.23,1788.0,1841.89,1971.08,2080.09,2055.55,2171.76,2185.18,2214.53,2227.93
2026-04-29 07:37:29.245604,29.07,65.53,2157.94,2071.43,2015.67,1892.22,1802.55,1764.96,1673.64,1602.31,1522.49,1460.91,1468.46,1513.32,1541.24,1614.35,1714.23,1788.0,1841.89,1971.08,2080.09,2055.55,2171.76,2185.18,2214.53,2095.16,2094.78
2026-04-29 08:37:29.245604,27.92,63.29,2071.43,2015.67,1892.22,1802.55,1764.96,1673.64,1602.31,1522.49,1460.91,1468.46,1513.32,1541.24,1614.35,1714.23,1788.0,1841.89,1971.08,2080.09,2055.55,2171.76,2185.18,2214.53,2095.16,2082.98,2165.21
2026-04-29 09:37:29.245604,24.97,66.49,2015.67,1892.22,1802.55,1764.96,1673.64,1602.31,1522.49,1460.91,1468.46,1513.32,1541.24,1614.35,1714.23,1788.0,1841.89,1971.08,2080.09,2055.55,2171.76,2185.18,2214.53,2095.16,2082.98,2063.44,2058.73
2026-04-29 10:37:29.245604,24.03,54.15,1892.22,1802.55,1764.96,1673.64,1602.31,1522.49,1460.91,1468.46,1513.32,1541.24,1614.35,1714.23,1788.0,1841.89,1971.08,2080.09,2055.55,2171.76,2185.18,2214.53,2095.16,2082.98,2063.44,1903.72,2006.02
2026-04-29 11:37:29.245604,25.1,49.51,1802.55,1764.96,1673.64,1602.31,1522.49,1460.91,1468.46,1513.32,1541.24,1614.35,1714.23,1788.0,1841.89,1971.08,2080.09,2055.55,2171.76,2185.18,2214.53,2095.16,2082.98,2063.44,1903.72,1852.41,1907.67
2026-04-29 12:37:29.245604,21.5,52.57,1764.96,1673.64,1602.31,1522.49,1460.91,1468.46,1513.32,1541.24,1614.35,1714.23,1788.0,1841.89,1971.08,2080.09,2055.55,2171.76,2185.18,2214.53,2095.16,2082.98,2063.44,1903.72,1852.41,1809.87,1797.53
2026-04-29 13:37:29.245604,19.84,47.26,1673.64,1602.31,1522.49,1460.91,1468.46,1513.32,1541.24,1614.35,1714.23,1788.0,1841.89,1971.08,2080.09,2055.55,2171.76,2185.18,2214.53,2095.16,2082.98,2063.44,1903.72,1852.41,1809.87,1658.67,1758.91
2026-04-29 14:37:29.245604,17.57,55.94,1602.31,1522.49,1460.91,1468.46,1513.32,1541.24,1614.35,1714.23,1788.0,1841.89,1971.08,2080.09,2055.55,2171.76,2185.18,2214.53,2095.16,2082.98,2063.44,1903.72,1852.41,1809.87,1658.67,1538.08,1659.31
2026-04-29 15:37:29.245604,18.39,49.1,1522.49,1460.91,1468.46,1513.32,1541.24,1614.35,1714.23,1788.0,1841.89,1971.08,2080.09,2055.55,2171.76,2185.18,2214.53,2095.16,2082.98,2063.44,1903.72,1852.41,1809.87,1658.67,1538.08,1447.83,1608.66
2026-04-29 16:37:29.245604,19.9,48.85,1460.91,1468.46,1513.32,1541.24,1614.35,1714.23,1788.0,1841.89,1971.08,2080.09,2055.55,2171.76,2185.18,2214.53,2095.16,2082.98,2063.44,1903.72,1852.41,1809.87,1658.67,1538.08,1447.83,1373.82,1553.43
2026-04-29 17:37:29.245604,14.6,50.72,1468.46,1513.32,1541.24,1614.35,1714.23,1788.0,1841.89,1971.08,2080.09,2055.55,2171.76,2185.18,2214.53,2095.16,2082.98,2063.44,1903.72,1852.41,1809.87,1658.67,1538.08,1447.83,1373.82,1304.8,1444.9
2026-04-29 18:37:29.245604,16.04,57.47,1513.32,1541.24,1614.35,1714.23,1788.0,1841.89,1971.08,2080.09,2055.55,2171.76,2185.18,2214.53,2095.16,2082.98,2063.44,1903.72,1852.41,1809.87,1658.67,1538.08,1447.83,1373.82,1304.8,1389.98,1468.82
2026-04-29 19:37:29.245604,18.32,56.33,1541.24,1614.35,1714.23,1788.0,1841.89,1971.08,2080.09,2055.55,2171.76,2185.18,2214.53,2095.16,2082.98,2063.44,1903.72,1852.41,1809.87,1658.67,1538.08,1447.83,1373.82,1304.8,1389.98,1419.6,1534.5
2026-04-29 20:37:29.245604,16.68,56.96,1614.35,1714.23,1788.0,1841.89,1971.08,2080.09,2055.55,2171.76,2185.18,2214.53,2095.16,2082.98,2063.44,1903.72,1852.41,1809.87,1658.67,1538.08,1447.83,1373.82,1304.8,1389.98,1419.6,1491.01,1540.05
2026-04-29 21:37:29.245604,18.44,68.79,1714.23,1788.0,1841.89,1971.08,2080.09,2055.55,2171.76,2185.18,2214.53,2095.16,2082.98,2063.44,1903.72,1852.41,1809.87,1658.67,1538.08,1447.83,1373.82,1304.8,1389.98,1419.6,1491.01,1548.35,1621.14
2026-04-29 22:37:29.245604,17.41,61.16,1788.0,1841.89,1971.08,2080.09,2055.55,2171.76,2185.18,2214.53,2095.16,2082.98,2063.44,1903.72,1852.41,1809.87,1658.67,1538.08,1447.83,1373.82,1304.8,1389.98,1419.6,1491.01,1548.35,1616.61,1698.29
2026-04-29 23:37:29.245604,21.09,66.87,1841.89,1971.08,2080.09,2055.55,2171.76,2185.18,2214.53,2095.16,2082.98,2063.44,1903.72,1852.41,1809.87,1658.67,1538.08,1447.83,1373.82,1304.8,1389.98,1419.6,1491.01,1548.35,1616.61,1783.37,1794.42
2026-04-30 00:37:29.245604,21.72,71.02,1971.08,2080.09,2055.55,2171.76,2185.18,2214.53,2095.16,2082.98,2063.44,1903.72,1852.41,1809.87,1658.67,1538.08,1447.83,1373.82,1304.8,1389.98,1419.6,1491.01,1548.35,1616.61,1783.37,1664.29,1839.08
2026-04-30 01:37:29.245604,25.03,63.0,2080.09,2055.55,2171.76,2185.18,2214.53,2095.16,2082.98,2063.44,1903.72,1852.41,1809.87,1658.67,1538.08,1447.83,1373.82,1304.8,1389.98,1419.6,1491.01,1548.35,1616.61,1783.37,1664.29,1716.92,1985.87
2026-04-30 02:37:29.245604,26.78,71.91,2055.55,2171.76,2185.18,2214.53,2095.16,2082.98,2063.44,1903.72,1852.41,1809.87,1658.67,1538.08,1447.83,1373.82,1304.8,1389.98,1419.6,1491.01,1548.35,1616.61,1783.37,1664.29,1716.92,1864.64,2097.9
2026-04-30 03:37:29.245604,30.13,65.55,2171.76,2185.18,2214.53,2095.16,2082.98,2063.44,1903.72,1852.41,1809.87,1658.67,1538.08,1447.83,1373.82,1304.8,1389.98,1419.6,1491.01,1548.35,1616.61,1783.37,1664.29,1716.92,1864.64,2009.87,2094.39
2026-04-30 04:37:29.245604,28.07,72.18,2185.18,2214.53,2095.16,2082.98,2063.44,1903.72,1852.41,1809.87,1658.67,1538.08,1447.83,1373.82,1304.8,1389.98,1419.6,1491.01,1548.35,1616.61,1783.37,1664.29,1716.92,1864.64,2009.87,2052.95,2180.45
2026-04-30 05:37:29.245604,28.28,63.55,2214.53,2095.16,2082.98,2063.44,1903.72,1852.41,1809.87,1658.67,1538.08,1447.83,1373.82,1304.8,1389.98,1419.6,1491.01,1548.35,1616.61,1783.37,1664.29,1716.92,1864.64,2009.87,2052.95,2017.35,2190.07
2026-04-30 06:37:29.245604,28.29,68.17,2095.16,2082.98,2063.44,1903.72,1852.41,1809.87,1658.67,1538.08,1447.83,1373.82,1304.8,1389.98,1419.6,1491.01,1548.35,1616.61,1783.37,1664.29,1716.92,1864.64,2009.87,2052.95,2017.35,2125.69,2217.45
2026-04-30 07:37:29.245604,27.27,67.46,2082.98,2063.44,1903.72,1852.41,1809.87,1658.67,1538.08,1447.83,1373.82,1304.8,1389.98,1419.6,1491.01,1548.35,1616.61,1783.37,1664.29,1716.92,1864.64,2009.87,2052.95,2017.35,2125.69,1966.34,2089.86
2026-04-30 08:37:29.245604,27.7,63.92,2063.44,1903.72,1852.41,1809.87,1658.67,1538.08,1447.83,1373.82,1304.8,1389.98,1419.6,1491.01,1548.35,1616.61,1783.37,1664.29,1716.92,1864.64,2009.87,2052.95,2017.35,2125.69,1966.34,1946.91,2088.06
2026-04-30 09:37:29.245604,25.8,58.88,1903.72,1852.41,1809.87,1658.67,1538.08,1447.83,1373.82,1304.8,1389.98,1419.6,1491.01,1548.35,1616.61,1783.37,1664.29,1716.92,1864.64,2009.87,2052.95,2017.35,2125.69,1966.34,1946.91,1826.24,2059.01
2026-04-30 10:37:29.245604,25.25,54.49,1852.41,1809.87,1658.67,1538.08,1447.83,1373.82,1304.8,1389.98,1419.6,1491.01,1548.35,1616.61,1783.37,1664.29,1716.92,1864.64,2009.87,2052.95,2017.35,2125.69,1966.34,1946.91,1826.24,1852.22,1906.25
2026-04-30 11:37:29.245604,25.53,50.96,1809.87,1658.67,1538.08,1447.83,1373.82,1304.8,1389.98,1419.6,1491.01,1548.35,1616.61,1783.37,1664.29,1716.92,1864.64,2009.87,2052.95,2017.35,2125.69,1966.34,1946.91,1826.24,1852.22,1724.85,1872.17
2026-04-30 12:37:29.245604,20.49,57.47,1658.67,1538.08,1447.83,1373.82,1304.8,1389.98,1419.6,1491.01,1548.35,1616.61,1783.37,1664.29,1716.92,1864.64,2009.87,2052.95,2017.35,2125.69,1966.34,1946.91,1826.24,1852.22,1724.85,1688.49,1794.77
2026-04-30 13:37:29.245604,22.16,47.68,1538.08,1447.83,1373.82,1304.8,1389.98,1419.6,1491.01,1548.35,1616.61,1783.37,1664.29,1716.92,1864.64,2009.87,2052.95,2017.35,2125.69,1966.34,1946.91,1826.24,1852.22,1724.85,1688.49,1532.94,1675.77
2026-04-30 14:37:29.245604,20.98,45.86,1447.83,1373.82,1304.8,1389.98,1419.6,1491.01,1548.35,1616.61,1783.37,1664.29,1716.92,1864.64,2009.87,2052.95,2017.35,2125.69,1966.34,1946.91,1826.24,1852.22,1724.85,1688.49,1532.94,1399.33,1557.84
2026-04-30 15:37:29.245604,17.58,52.89,1373.82,1304.8,1389.98,1419.6,1491.01,1548.35,1616.61,1783.37,1664.29,1716.92,1864.64,2009.87,2052.95,2017.35,2125.69,1966.34,1946.91,1826.24,1852.22,1724.85,1688.49,1532.94,1399.33,1387.95,1446.06
2026-04-30 16:37:29.245604,13.62,47.93,1304.8,1389.98,1419.6,1491.01,1548.35,1616.61,1783.37,1664.29,1716.92,1864.64,2009.87,2052.95,2017.35,2125.69,1966.34,1946.91,1826.24,1852.22,1724.85,1688.49,1532.94,1399.33,1387.95,1287.92,1341.99
2026-04-30 17:37:29.245604,15.29,48.8,1389.98,1419.6,1491.01,1548.35,1616.61,1783.37,1664.29,1716.92,1864.64,2009.87,2052.95,2017.35,2125.69,1966.34,1946.91,1826.24,1852.22,1724.85,1688.49,1532.94,1399.33,1387.95,1287.92,1213.38,1295.68
2026-04-30 18:37:29.245604,17.95,48.82,1419.6,1491.01,1548.35,1616.61,1783.37,1664.29,1716.92,1864.64,2009.87,2052.95,2017.35,2125.69,1966.34,1946.91,1826.24,1852.22,1724.85,1688.49,1532.94,1399.33,1387.95,1287.92,1213.38,1405.39,1409.43
2026-04-30 19:37:29.245604,16.17,55.03,1491.01,1548.35,1616.61,1783.37,1664.29,1716.92,1864.64,2009.87,2052.95,2017.35,2125.69,1966.34,1946.91,1826.24,1852.22,1724.85,1688.49,1532.94,1399.33,1387.95,1287.92,1213.38,1405.39,1313.93,1419.26
2026-04-30 20:37:29.245604,15.3,59.2,1548.35,1616.61,1783.37,1664.29,1716.92,1864.64,2009.87,2052.95,2017.35,2125.69,1966.34,1946.91,1826.24,1852.22,1724.85,1688.49,1532.94,1399.33,1387.95,1287.92,1213.38,1405.39,1313.93,1363.58,1476.02
2026-04-30 21:37:29.245604,17.0,63.1,1616.61,1783.37,1664.29,1716.92,1864.64,2009.87,2052.95,2017.35,2125.69,1966.34,1946.91,1826.24,1852.22,1724.85,1688.49,1532.94,1399.33,1387.95,1287.92,1213.38,1405.39,1313.93,1363.58,1420.77,1540.78
2026-04-30 22:37:29.245604,20.26,68.39,1783.37,1664.29,1716.92,1864.64,2009.87,2052.95,2017.35,2125.69,1966.34,1946.91,1826.24,1852.22,1724.85,1688.49,1532.94,1399.33,1387.95,1287.92,1213.38,1405.39,1313.93,1363.58,1420.77,1582.96,1629.22
2026-04-30 23:37:29.245604,21.27,68.84,1664.29,1716.92,1864.64,2009.87,2052.95,2017.35,2125.69,1966.34,1946.91,1826.24,1852.22,1724.85,1688.49,1532.94,1399.33,1387.95,1287.92,1213.38,1405.39,1313.93,1363.58,1420.77,1582.96,1564.78,1791.57
2026-05-01 00:37:29.245604,21.64,67.65,1716.92,1864.64,2009.87,2052.95,2017.35,2125.69,1966.34,1946.91,1826.24,1852.22,1724.85,1688.49,1532.94,1399.33,1387.95,1287.92,1213.38,1405.39,1313.93,1363.58,1420.77,1582.96,1564.78,1597.55,1660.71
2026-05-01 01:37:29.245604,23.0,68.73,1864.64,2009.87,2052.95,2017.35,2125.69,1966.34,1946.91,1826.24,1852.22,1724.85,1688.49,1532.94,1399.33,1387.95,1287.92,1213.38,1405.39,1313.93,1363.58,1420.77,1582.96,1564.78,1597.55,1787.51,1711.42
2026-05-01 02:37:29.245604,24.41,72.03,2009.87,2052.95,2017.35,2125.69,1966.34,1946.91,1826.24,1852.22,1724.85,1688.49,1532.94,1399.33,1387.95,1287.92,1213.38,1405.39,1313.93,1363.58,1420.77,1582.96,1564.78,1597.55,1787.51,1806.43,1858.76
2026-05-01 03:37:29.245604,24.86,74.86,2052.95,2017.35,2125.69,1966.34,1946.91,1826.24,1852.22,1724.85,1688.49,1532.94,1399.33,1387.95,1287.92,1213.38,1405.39,1313.93,1363.58,1420.77,1582.96,1564.78,1597.55,1787.51,1806.43,1827.13,1996.03
2026-05-01 04:37:29.245604,29.62,69.39,2017.35,2125.69,1966.34,1946.91,1826.24,1852.22,1724.85,1688.49,1532.94,1399.33,1387.95,1287.92,1213.38,1405.39,1313.93,1363.58,1420.77,1582.96,1564.78,1597.55,1787.51,1806.43,1827.13,2003.94,2077.18
2026-05-01 05:37:29.245604,27.31,65.52,2125.69,1966.34,1946.91,1826.24,1852.22,1724.85,1688.49,1532.94,1399.33,1387.95,1287.92,1213.38,1405.39,1313.93,1363.58,1420.77,1582.96,1564.78,1597.55,1787.51,1806.43,1827.13,2003.94,1969.69,2012.52
2026-05-01 06:37:29.245604,29.83,61.43,1966.34,1946.91,1826.24,1852.22,1724.85,1688.49,1532.94,1399.33,1387.95,1287.92,1213.38,1405.39,1313.93,1363.58,1420.77,1582.96,1564.78,1597.55,1787.51,1806.43,1827.13,2003.94,1969.69,2001.61,2143.95
2026-05-01 07:37:29.245604,30.08,57.26,1946.91,1826.24,1852.22,1724.85,1688.49,1532.94,1399.33,1387.95,1287.92,1213.38,1405.39,1313.93,1363.58,1420.77,1582.96,1564.78,1597.55,1787.51,1806.43,1827.13,2003.94,1969.69,2001.61,1963.72,1989.16
2026-05-01 08:37:29.245604,28.69,63.14,1826.24,1852.22,1724.85,1688.49,1532.94,1399.33,1387.95,1287.92,1213.38,1405.39,1313.93,1363.58,1420.77,1582.96,1564.78,1597.55,1787.51,1806.43,1827.13,2003.94,1969.69,2001.61,1963.72,1913.44,1961.88
2026-05-01 09:37:29.245604,25.6,60.18,1852.22,1724.85,1688.49,1532.94,1399.33,1387.95,1287.92,1213.38,1405.39,1313.93,1363.58,1420.77,1582.96,1564.78,1597.55,1787.51,1806.43,1827.13,2003.94,1969.69,2001.61,1963.72,1913.44,1859.71,1819.77
2026-05-01 10:37:29.245604,25.61,57.72,1724.85,1688.49,1532.94,1399.33,1387.95,1287.92,1213.38,1405.39,1313.93,1363.58,1420.77,1582.96,1564.78,1597.55,1787.51,1806.43,1827.13,2003.94,1969.69,2001.61,1963.72,1913.44,1859.71,1812.55,1858.28
2026-05-01 11:37:29.245604,23.52,52.76,1688.49,1532.94,1399.33,1387.95,1287.92,1213.38,1405.39,1313.93,1363.58,1420.77,1582.96,1564.78,1597.55,1787.51,1806.43,1827.13,2003.94,1969.69,2001.61,1963.72,1913.44,1859.71,1812.55,1605.82,1724.49
2026-05-01 12:37:29.245604,20.64,57.21,1532.94,1399.33,1387.95,1287.92,1213.38,1405.39,1313.93,1363.58,1420.77,1582.96,1564.78,1597.55,1787.51,1806.43,1827.13,2003.94,1969.69,2001.61,1963.72,1913.44,1859.71,1812.55,1605.82,1544.41,1674.93
2026-05-01 13:37:29.245604,20.93,48.54,1399.33,1387.95,1287.92,1213.38,1405.39,1313.93,1363.58,1420.77,1582.96,1564.78,1597.55,1787.51,1806.43,1827.13,2003.94,1969.69,2001.61,1963.72,1913.44,1859.71,1812.55,1605.82,1544.41,1499.01,1537.81
2026-05-01 14:37:29.245604,17.23,53.83,1387.95,1287.92,1213.38,1405.39,1313.93,1363.58,1420.77,1582.96,1564.78,1597.55,1787.51,1806.43,1827.13,2003.94,1969.69,2001.61,1963.72,1913.44,1859.71,1812.55,1605.82,1544.41,1499.01,1293.41,1381.64
2026-05-01 15:37:29.245604,19.54,50.07,1287.92,1213.38,1405.39,1313.93,1363.58,1420.77,1582.96,1564.78,1597.55,1787.51,1806.43,1827.13,2003.94,1969.69,2001.61,1963.72,1913.44,1859.71,1812.55,1605.82,1544.41,1499.01,1293.41,1369.47,1405.77
2026-05-01 16:37:29.245604,16.11,48.68,1213.38,1405.39,1313.93,1363.58,1420.77,1582.96,1564.78,1597.55,1787.51,1806.43,1827.13,2003.94,1969.69,2001.61,1963.72,1913.44,1859.71,1812.55,1605.82,1544.41,1499.01,1293.41,1369.47,1198.02,1280.95
2026-05-01 17:37:29.245604,16.51,54.97,1405.39,1313.93,1363.58,1420.77,1582.96,1564.78,1597.55,1787.51,1806.43,1827.13,2003.94,1969.69,2001.61,1963.72,1913.44,1859.71,1812.55,1605.82,1544.41,1499.01,1293.41,1369.47,1198.02,1152.1,1216.4
2026-05-01 18:37:29.245604,16.42,56.24,1313.93,1363.58,1420.77,1582.96,1564.78,1597.55,1787.51,1806.43,1827.13,2003.94,1969.69,2001.61,1963.72,1913.44,1859.71,1812.55,1605.82,1544.41,1499.01,1293.41,1369.47,1198.02,1152.1,1184.98,1409.64
2026-05-01 19:37:29.245604,15.82,58.39,1363.58,1420.77,1582.96,1564.78,1597.55,1787.51,1806.43,1827.13,2003.94,1969.69,2001.61,1963.72,1913.44,1859.71,1812.55,1605.82,1544.41,1499.01,1293.41,1369.47,1198.02,1152.1,1184.98,1269.93,1310.05
2026-05-01 20:37:29.245604,17.68,59.85,1420.77,1582.96,1564.78,1597.55,1787.51,1806.43,1827.13,2003.94,1969.69,2001.61,1963.72,1913.44,1859.71,1812.55,1605.82,1544.41,1499.01,1293.41,1369.47,1198.02,1152.1,1184.98,1269.93,1180.46,1372.38
2026-05-01 21:37:29.245604,17.05,61.98,1582.96,1564.78,1597.55,1787.51,1806.43,1827.13,2003.94,1969.69,2001.61,1963.72,1913.44,1859.71,1812.55,1605.82,1544.41,1499.01,1293.41,1369.47,1198.02,1152.1,1184.98,1269.93,1180.46,1366.3,1413.65
2026-05-01 22:37:29.245604,20.31,74.14,1564.78,1597.55,1787.51,1806.43,1827.13,2003.94,1969.69,2001.61,1963.72,1913.44,1859.71,1812.55,1605.82,1544.41,1499.01,1293.41,1369.47,1198.02,1152.1,1184.98,1269.93,1180.46,1366.3,1497.67,1596.03
2026-05-01 23:37:29.245604,18.43,71.47,1597.55,1787.51,1806.43,1827.13,2003.94,1969.69,2001.61,1963.72,1913.44,1859.71,1812.55,1605.82,1544.41,1499.01,1293.41,1369.47,1198.02,1152.1,1184.98,1269.93,1180.46,1366.3,1497.67,1522.16,1544.59
2026-05-02 00:37:29.245604,22.19,71.31,1787.51,1806.43,1827.13,2003.94,1969.69,2001.61,1963.72,1913.44,1859.71,1812.55,1605.82,1544.41,1499.01,1293.41,1369.47,1198.02,1152.1,1184.98,1269.93,1180.46,1366.3,1497.67,1522.16,1773.27,1599.45
2026-05-02 01:37:29.245604,26.46,69.97,1806.43,1827.13,2003.94,1969.69,2001.61,1963.72,1913.44,1859.71,1812.55,1605.82,1544.41,1499.01,1293.41,1369.47,1198.02,1152.1,1184.98,1269.93,1180.46,1366.3,1497.67,1522.16,1773.27,1654.29,1816.59
2026-05-02 02:37:29.245604,23.5,74.02,1827.13,2003.94,1969.69,2001.61,1963.72,1913.44,1859.71,1812.55,1605.82,1544.41,1499.01,1293.41,1369.47,1198.02,1152.1,1184.98,1269.93,1180.46,1366.3,1497.67,1522.16,1773.27,1654.29,1895.47,1791.43
2026-05-02 03:37:29.245604,25.23,71.84,2003.94,1969.69,2001.61,1963.72,1913.44,1859.71,1812.55,1605.82,1544.41,1499.01,1293.41,1369.47,1198.02,1152.1,1184.98,1269.93,1180.46,1366.3,1497.67,1522.16,1773.27,1654.29,1895.47,1940.91,1816.96
2026-05-02 04:37:29.245604,27.97,68.99,1969.69,2001.61,1963.72,1913.44,1859.71,1812.55,1605.82,1544.41,1499.01,1293.41,1369.47,1198.02,1152.1,1184.98,1269.93,1180.46,1366.3,1497.67,1522.16,1773.27,1654.29,1895.47,1940.91,2014.76,2011.65
