timestamp,temperature,humidity,load_lag_t+1,load_lag_t+2,load_lag_t+3,load_lag_t+4,load_lag_t+5,load_lag_t+6,load_lag_t+7,load_lag_t+8,load_lag_t+9,load_lag_t+10,load_lag_t+11,load_lag_t+12,load_lag_t+13,load_lag_t+14,load_lag_t+15,load_lag_t+16,load_lag_t+17,load_lag_t+18,load_lag_t+19,load_lag_t+20,load_lag_t+21,load_lag_t+22,load_lag_t+23,load_lag_t+24
2026-04-13 06:37:29.245604,27.03,60.92,2015.47,2033.64,1914.59,1823.77,1676.18,1624.23,1652.3,1402.88,1389.85,1374.62,1324.98,1427.06,1201.66,1445.16,1545.33,1505.86,1608.66,1843.27,1900.73,2082.95,2004.56,2127.5,2242.04,2122.8
2026-04-13 07:37:29.245604,25.96,66.76,2033.64,1914.59,1823.77,1676.18,1624.23,1652.3,1402.88,1389.85,1374.62,1324.98,1427.06,1201.66,1445.16,1545.33,1505.86,1608.66,1843.27,1900.73,2082.95,2004.56,2127.5,2242.04,2122.8,2269.42
2026-04-13 08:37:29.245604,27.25,59.94,1914.59,1823.77,1676.18,1624.23,1652.3,1402.88,1389.85,1374.62,1324.98,1427.06,1201.66,1445.16,1545.33,1505.86,1608.66,1843.27,1900.73,2082.95,2004.56,2127.5,2242.04,2122.8,2269.42,2201.97
2026-04-13 09:37:29.245604,25.09,55.78,1823.77,1676.18,1624.23,1652.3,1402.88,1389.85,1374.62,1324.98,1427.06,1201.66,1445.16,1545.33,1505.86,1608.66,1843.27,1900.73,2082.95,2004.56,2127.5,2242.04,2122.8,2269.42,2201.97,1980.59
2026-04-13 10:37:29.245604,25.35,49.98,1676.18,1624.23,1652.3,1402.88,1389.85,1374.62,1324.98,1427.06,1201.66,1445.16,1545.33,1505.86,1608.66,1843.27,1900.73,2082.95,2004.56,2127.5,2242.04,2122.8,2269.42,2201.97,1980.59,1969.97
2026-04-13 11:37:29.245604,21.22,48.95,1624.23,1652.3,1402.88,1389.85,1374.62,1324.98,1427.06,1201.66,1445.16,1545.33,1505.86,1608.66,1843.27,1900.73,2082.95,2004.56,2127.5,2242.04,2122.8,2269.42,2201.97,1980.59,1969.97,1878.89
2026-04-13 12:37:29.245604,22.5,43.5,1652.3,1402.88,1389.85,1374.62,1324.98,1427.06,1201.66,1445.16,1545.33,1505.86,1608.66,1843.27,1900.73,2082.95,2004.56,2127.5,2242.04,2122.8,2269.42,2201.97,1980.59,1969.97,1878.89,1784.48
2026-04-13 13:37:29.245604,21.7,50.07,1402.88,1389.85,1374.62,1324.98,1427.06,1201.66,1445.16,1545.33,1505.86,1608.66,1843.27,1900.73,2082.95,2004.56,2127.5,2242.04,2122.8,2269.42,2201.97,1980.59,1969.97,1878.89,1784.48,1693.61
2026-04-13 14:37:29.245604,16.01,47.62,1389.85,1374.62,1324.98,1427.06,1201.66,1445.16,1545.33,1505.86,1608.66,1843.27,1900.73,2082.95,2004.56,2127.5,2242.04,2122.8,2269.42,2201.97,1980.59,1969.97,1878.89,1784.48,1693.61,1676.22
2026-04-13 15:37:29.245604,18.32,46.36,1374.62,1324.98,1427.06,1201.66,1445.16,1545.33,1505.86,1608.66,1843.27,1900.73,2082.95,2004.56,2127.5,2242.04,2122.8,2269.42,2201.97,1980.59,1969.97,1878.89,1784.48,1693.61,1676.22,1548.42
2026-04-13 16:37:29.245604,18.65,50.84,1324.98,1427.06,1201.66,1445.16,1545.33,1505.86,1608.66,1843.27,1900.73,2082.95,2004.56,2127.5,2242.04,2122.8,2269.42,2201.97,1980.59,1969.97,1878.89,1784.48,1693.61,1676.22,1548.42,1516.74
2026-04-13 17:37:29.245604,14.39,54.06,1427.06,1201.66,1445.16,1545.33,1505.86,1608.66,1843.27,1900.73,2082.95,2004.56,2127.5,2242.04,2122.8,2269.42,2201.97,1980.59,1969.97,1878.89,1784.48,1693.61,1676.22,1548.42,1516.74,1465.94
2026-04-13 18:37:29.245604,18.51,62.97,1201.66,1445.16,1545.33,1505.86,1608.66,1843.27,1900.73,2082.95,2004.56,2127.5,2242.04,2122.8,2269.42,2201.97,1980.59,1969.97,1878.89,1784.48,1693.61,1676.22,1548.42,1516.74,1465.94,1360.43
2026-04-13 19:37:29.245604,16.83,50.91,1445.16,1545.33,1505.86,1608.66,1843.27,1900.73,2082.95,2004.56,2127.5,2242.04,2122.8,2269.42,2201.97,1980.59,1969.97,1878.89,1784.48,1693.61,1676.22,1548.42,1516.74,1465.94,1360.43,1410.86
2026-04-13 20:37:29.245604,15.75,64.17,1545.33,1505.86,1608.66,1843.27,1900.73,2082.95,2004.56,2127.5,2242.04,2122.8,2269.42,2201.97,1980.59,1969.97,1878.89,1784.48,1693.61,1676.22,1548.42,1516.74,1465.94,1360.43,1410.86,1648.48
2026-04-13 21:37:29.245604,17.67,66.02,1505.86,1608.66,1843.27,1900.73,2082.95,2004.56,2127.5,2242.04,2122.8,2269.42,2201.97,1980.59,1969.97,1878.89,1784.48,1693.61,1676.22,1548.42,1516.74,1465.94,1360.43,1410.86,1648.48,1644.71
2026-04-13 22:37:29.245604,19.84,61.47,1608.66,1843.27,1900.73,2082.95,2004.56,2127.5,2242.04,2122.8,2269.42,2201.97,1980.59,1969.97,1878.89,1784.48,1693.61,1676.22,1548.42,1516.74,1465.94,1360.43,1410.86,1648.48,1644.71,1744.22
2026-04-13 23:37:29.245604,20.56,67.54,1843.27,1900.73,2082.95,2004.56,2127.5,2242.04,2122.8,2269.42,2201.97,1980.59,1969.97,1878.89,1784.48,1693.61,1676.22,1548.42,1516.74,1465.94,1360.43,1410.86,1648.48,1644.71,1744.22,1778.1
2026-04-14 00:37:29.245604,22.81,66.58,1900.73,2082.95,2004.56,2127.5,2242.04,2122.8,2269.42,2201.97,1980.59,1969.97,1878.89,1784.48,1693.61,1676.22,1548.42,1516.74,1465.94,1360.43,1410.86,1648.48,1644.71,1744.22,1778.1,1848.92
2026-04-14 01:37:29.245604,22.17,70.27,2082.95,2004.56,2127.5,2242.04,2122.8,2269.42,2201.97,1980.59,1969.97,1878.89,1784.48,1693.61,1676.22,1548.42,1516.74,1465.94,1360.43,1410.86,1648.48,1644.71,1744.22,1778.1,1848.92,1980.87
2026-04-14 02:37:29.245604,25.25,76.03,2004.56,2127.5,2242.04,2122.8,2269.42,2201.97,1980.59,1969.97,1878.89,1784.48,1693.61,1676.22,1548.42,1516.74,1465.94,1360.43,1410.86,1648.48,1644.71,1744.22,1778.1,1848.92,1980.87,2049.58
2026-04-14 03:37:29.245604,24.12,72.19,2127.5,2242.04,2122.8,2269.42,2201.97,1980.59,1969.97,1878.89,1784.48,1693.61,1676.22,1548.42,1516.74,1465.94,1360.43,1410.86,1648.48,1644.71,1744.22,1778.1,1848.92,1980.87,2049.58,2018.58
2026-04-14 04:37:29.245604,27.03,70.92,2242.04,2122.8,2269.42,2201.97,1980.59,1969.97,1878.89,1784.48,1693.61,1676.22,1548.42,1516.74,1465.94,1360.43,1410.86,1648.48,1644.71,1744.22,1778.1,1848.92,1980.87,2049.58,2018.58,2203.71
2026-04-14 05:37:29.245604,26.44,65.68,2122.8,2269.42,2201.97,1980.59,1969.97,1878.89,1784.48,1693.61,1676.22,1548.42,1516.74,1465.94,1360.43,1410.86,1648.48,1644.71,1744.22,1778.1,1848.92,1980.87,2049.58,2018.58,2203.71,2363.89
2026-04-14 06:37:29.245604,26.9,59.47,2269.42,2201.97,1980.59,1969.97,1878.89,1784.48,1693.61,1676.22,1548.42,1516.74,1465.94,1360.43,1410.86,1648.48,1644.71,1744.22,1778.1,1848.92,1980.87,2049.58,2018.58,2203.71,2363.89,2188.92
2026-04-14 07:37:29.245604,29.65,62.21,2201.97,1980.59,1969.97,1878.89,1784.48,1693.61,1676.22,1548.42,1516.74,1465.94,1360.43,1410.86,1648.48,1644.71,1744.22,1778.1,1848.92,1980.87,2049.58,2018.58,2203.71,2363.89,2188.92,2270.29
2026-04-14 08:37:29.245604,28.83,65.3,1980.59,1969.97,1878.89,1784.48,1693.61,1676.22,1548.42,1516.74,1465.94,1360.43,1410.86,1648.48,1644.71,1744.22,1778.1,1848.92,1980.87,2049.58,2018.58,2203.71,2363.89,2188.92,2270.29,2208.76
2026-04-14 09:37:29.245604,27.16,51.76,1969.97,1878.89,1784.48,1693.61,1676.22,1548.42,1516.74,1465.94,1360.43,1410.86,1648.48,1644.71,1744.22,1778.1,1848.92,1980.87,2049.58,2018.58,2203.71,2363.89,2188.92,2270.29,2208.76,2049.1
2026-04-14 10:37:29.245604,23.36,51.19,1878.89,1784.48,1693.61,1676.22,1548.42,1516.74,1465.94,1360.43,1410.86,1648.48,1644.71,1744.22,1778.1,1848.92,1980.87,2049.58,2018.58,2203.71,2363.89,2188.92,2270.29,2208.76,2049.1,2015.96
2026-04-14 11:37:29.245604,23.08,53.78,1784.48,1693.61,1676.22,1548.42,1516.74,1465.94,1360.43,1410.86,1648.48,1644.71,1744.22,1778.1,1848.92,1980.87,2049.58,2018.58,2203.71,2363.89,2188.92,2270.29,2208.76,2049.1,2015.96,1862.34
2026-04-14 12:37:29.245604,23.82,47.65,1693.61,1676.22,1548.42,1516.74,1465.94,1360.43,1410.86,1648.48,1644.71,1744.22,1778.1,1848.92,1980.87,2049.58,2018.58,2203.71,2363.89,2188.92,2270.29,2208.76,2049.1,2015.96,1862.34,1806.18
2026-04-14 13:37:29.245604,20.66,47.3,1676.22,1548.42,1516.74,1465.94,1360.43,1410.86,1648.48,1644.71,1744.22,1778.1,1848.92,1980.87,2049.58,2018.58,2203.71,2363.89,2188.92,2270.29,2208.76,2049.1,2015.96,1862.34,1806.18,1651.73
2026-04-14 14:37:29.245604,22.48,48.32,1548.42,1516.74,1465.94,1360.43,1410.86,1648.48,1644.71,1744.22,1778.1,1848.92,1980.87,2049.58,2018.58,2203.71,2363.89,2188.92,2270.29,2208.76,2049.1,2015.96,1862.34,1806.18,1651.73,1559.78
2026-04-14 15:37:29.245604,18.35,44.77,1516.74,1465.94,1360.43,1410.86,1648.48,1644.71,1744.22,1778.1,1848.92,1980.87,2049.58,2018.58,2203.71,2363.89,2188.92,2270.29,2208.76,2049.1,2015.96,1862.34,1806.18,1651.73,1559.78,1661.19
2026-04-14 16:37:29.245604,17.09,47.22,1465.94,1360.43,1410.86,1648.48,1644.71,1744.22,1778.1,1848.92,1980.87,2049.58,2018.58,2203.71,2363.89,2188.92,2270.29,2208.76,2049.1,2015.96,1862.34,1806.18,1651.73,1559.78,1661.19,1446.26
2026-04-14 17:37:29.245604,15.74,55.42,1360.43,1410.86,1648.48,1644.71,1744.22,1778.1,1848.92,1980.87,2049.58,2018.58,2203.71,2363.89,2188.92,2270.29,2208.76,2049.1,2015.96,1862.34,1806.18,1651.73,1559.78,1661.19,1446.26,1472.07
2026-04-14 18:37:29.245604,16.2,49.37,1410.86,1648.48,1644.71,1744.22,1778.1,1848.92,1980.87,2049.58,2018.58,2203.71,2363.89,2188.92,2270.29,2208.76,2049.1,2015.96,1862.34,1806.18,1651.73,1559.78,1661.19,1446.26,1472.07,1485.12
2026-04-14 19:37:29.245604,15.98,50.57,1648.48,1644.71,1744.22,1778.1,1848.92,1980.87,2049.58,2018.58,2203.71,2363.89,2188.92,2270.29,2208.76,2049.1,2015.96,1862.34,1806.18,1651.73,1559.78,1661.19,1446.26,1472.07,1485.12,1512.37
2026-04-14 20:37:29.245604,17.87,57.01,1644.71,1744.22,1778.1,1848.92,1980.87,2049.58,2018.58,2203.71,2363.89,2188.92,2270.29,2208.76,2049.1,2015.96,1862.34,1806.18,1651.73,1559.78,1661.19,1446.26,1472.07,1485.12,1512.37,1605.72
2026-04-14 21:37:29.245604,19.19,65.06,1744.22,1778.1,1848.92,1980.87,2049.58,2018.58,2203.71,2363.89,2188.92,2270.29,2208.76,2049.1,2015.96,1862.34,1806.18,1651.73,1559.78,1661.19,1446.26,1472.07,1485.12,1512.37,1605.72,1623.23
2026-04-14 22:37:29.245604,17.82,63.8,1778.1,1848.92,1980.87,2049.58,2018.58,2203.71,2363.89,2188.92,2270.29,2208.76,2049.1,2015.96,1862.34,1806.18,1651.73,1559.78,1661.19,1446.26,1472.07,1485.12,1512.37,1605.72,1623.23,1741.38
2026-04-14 23:37:29.245604,18.45,64.87,1848.92,1980.87,2049.58,2018.58,2203.71,2363.89,2188.92,2270.29,2208.76,2049.1,2015.96,1862.34,1806.18,1651.73,1559.78,1661.19,1446.26,1472.07,1485.12,1512.37,1605.72,1623.23,1741.38,1788.61
2026-04-15 00:37:29.245604,19.25,68.59,1980.87,2049.58,2018.58,2203.71,2363.89,2188.92,2270.29,2208.76,2049.1,2015.96,1862.34,1806.18,1651.73,1559.78,1661.19,1446.26,1472.07,1485.12,1512.37,1605.72,1623.23,1741.38,1788.61,1761.7
2026-04-15 01:37:29.245604,24.31,62.54,2049.58,2018.58,2203.71,2363.89,2188.92,2270.29,2208.76,2049.1,2015.96,1862.34,1806.18,1651.73,1559.78,1661.19,1446.26,1472.07,1485.12,1512.37,1605.72,1623.23,1741.38,1788.61,1761.7,2004.52
2026-04-15 02:37:29.245604,23.34,71.97,2018.58,2203.71,2363.89,2188.92,2270.29,2208.76,2049.1,2015.96,1862.34,1806.18,1651.73,1559.78,1661.19,1446.26,1472.07,1485.12,1512.37,1605.72,1623.23,1741.38,1788.61,1761.7,2004.52,1970.39
2026-04-15 03:37:29.245604,23.01,71.3,2203.71,2363.89,2188.92,2270.29,2208.76,2049.1,2015.96,1862.34,1806.18,1651.73,1559.78,1661.19,1446.26,1472.07,1485.12,1512.37,1605.72,1623.23,1741.38,1788.61,1761.7,2004.52,1970.39,2121.94
2026-04-15 04:37:29.245604,27.78,67.25,2363.89,2188.92,2270.29,2208.76,2049.1,2015.96,1862.34,1806.18,1651.73,1559.78,1661.19,1446.26,1472.07,1485.12,1512.37,1605.72,1623.23,1741.38,1788.61,1761.7,2004.52,1970.39,2121.94,2138.72
2026-04-15 05:37:29.245604,31.54,71.42,2188.92,2270.29,2208.76,2049.1,2015.96,1862.34,1806.18,1651.73,1559.78,1661.19,1446.26,1472.07,1485.12,1512.37,1605.72,1623.23,1741.38,1788.61,1761.7,2004.52,1970.39,2121.94,2138.72,2090.48
2026-04-15 06:37:29.245604,27.99,60.89,2270.29,2208.76,2049.1,2015.96,1862.34,1806.18,1651.73,1559.78,1661.19,1446.26,1472.07,1485.12,1512.37,1605.72,1623.23,1741.38,1788.61,1761.7,2004.52,1970.39,2121.94,2138.72,2090.48,2192.96
2026-04-15 07:37:29.245604,29.05,67.55,2208.76,2049.1,2015.96,1862.34,1806.18,1651.73,1559.78,1661.19,1446.26,1472.07,1485.12,1512.37,1605.72,1623.23,1741.38,1788.61,1761.7,2004.52,1970.39,2121.94,2138.72,2090.48,2192.96,2166.25
2026-04-15 08:37:29.245604,27.32,61.09,2049.1,2015.96,1862.34,1806.18,1651.73,1559.78,1661.19,1446.26,1472.07,1485.12,1512.37,1605.72,1623.23,1741.38,1788.61,1761.7,2004.52,1970.39,2121.94,2138.72,2090.48,2192.96,2166.25,2183.52
2026-04-15 09:37:29.245604,26.09,56.52,2015.96,1862.34,1806.18,1651.73,1559.78,1661.19,1446.26,1472.07,1485.12,1512.37,1605.72,1623.23,1741.38,1788.61,1761.7,2004.52,1970.39,2121.94,2138.72,2090.48,2192.96,2166.25,2183.52,2012.71
2026-04-15 10:37:29.245604,26.38,55.33,1862.34,1806.18,1651.73,1559.78,1661.19,1446.26,1472.07,1485.12,1512.37,1605.72,1623.23,1741.38,1788.61,1761.7,2004.52,1970.39,2121.94,2138.72,2090.48,2192.96,2166.25,2183.52,2012.71,1870.52
2026-04-15 11:37:29.245604,23.12,52.84,1806.18,1651.73,1559.78,1661.19,1446.26,1472.07,1485.12,1512.37,1605.72,1623.23,1741.38,1788.61,1761.7,2004.52,1970.39,2121.94,2138.72,2090.48,2192.96,2166.25,2183.52,2012.71,1870.52,1832.72
2026-04-15 12:37:29.245604,22.4,56.47,1651.73,1559.78,1661.19,1446.26,1472.07,1485.12,1512.37,1605.72,1623.23,1741.38,1788.61,1761.7,2004.52,1970.39,2121.94,2138.72,2090.48,2192.96,2166.25,2183.52,2012.71,1870.52,1832.72,1747.93
2026-04-15 13:37:29.245604,20.93,46.17,1559.78,1661.19,1446.26,1472.07,1485.12,1512.37,1605.72,1623.23,1741.38,1788.61,1761.7,2004.52,1970.39,2121.94,2138.72,2090.48,2192.96,2166.25,2183.52,2012.71,1870.52,1832.72,1747.93,1632.66
2026-04-15 14:37:29.245604,18.0,46.96,1661.19,1446.26,1472.07,1485.12,1512.37,1605.72,1623.23,1741.38,1788.61,1761.7,2004.52,1970.39,2121.94,2138.72,2090.48,2192.96,2166.25,2183.52,2012.71,1870.52,1832.72,1747.93,1632.66,1522.68
2026-04-15 15:37:29.245604,19.25,54.37,1446.26,1472.07,1485.12,1512.37,1605.72,1623.23,1741.38,1788.61,1761.7,2004.52,1970.39,2121.94,2138.72,2090.48,2192.96,2166.25,2183.52,2012.71,1870.52,1832.72,1747.93,1632.66,1522.68,1334.43
2026-04-15 16:37:29.245604,16.54,48.73,1472.07,1485.12,1512.37,1605.72,1623.23,1741.38,1788.61,1761.7,2004.52,1970.39,2121.94,2138.72,2090.48,2192.96,2166.25,2183.52,2012.71,1870.52,1832.72,1747.93,1632.66,1522.68,1334.43,1390.34
2026-04-15 17:37:29.245604,15.07,56.21,1485.12,1512.37,1605.72,1623.23,1741.38,1788.61,1761.7,2004.52,1970.39,2121.94,2138.72,2090.48,2192.96,2166.25,2183.52,2012.71,1870.52,1832.72,1747.93,1632.66,1522.68,1334.43,1390.34,1481.33
2026-04-15 18:37:29.245604,16.8,61.39,1512.37,1605.72,1623.23,1741.38,1788.61,1761.7,2004.52,1970.39,2121.94,2138.72,2090.48,2192.96,2166.25,2183.52,2012.71,1870.52,1832.72,1747.93,1632.66,1522.68,1334.43,1390.34,1481.33,1377.19
2026-04-15 19:37:29.245604,14.86,55.35,1605.72,1623.23,1741.38,1788.61,1761.7,2004.52,1970.39,2121.94,2138.72,2090.48,2192.96,2166.25,2183.52,2012.71,1870.52,1832.72,1747.93,1632.66,1522.68,1334.43,1390.34,1481.33,1377.19,1428.86
2026-04-15 20:37:29.245604,16.85,62.25,1623.23,1741.38,1788.61,1761.7,2004.52,1970.39,2121.94,2138.72,2090.48,2192.96,2166.25,2183.52,2012.71,1870.52,1832.72,1747.93,1632.66,1522.68,1334.43,1390.34,1481.33,1377.19,1428.86,1530.62
2026-04-15 21:37:29.245604,17.74,57.51,1741.38,1788.61,1761.7,2004.52,1970.39,2121.94,2138.72,2090.48,2192.96,2166.25,2183.52,2012.71,1870.52,1832.72,1747.93,1632.66,1522.68,1334.43,1390.34,1481.33,1377.19,1428.86,1530.62,1587.69
2026-04-15 22:37:29.245604,20.63,67.6,1788.61,1761.7,2004.52,1970.39,2121.94,2138.72,2090.48,2192.96,2166.25,2183.52,2012.71,1870.52,1832.72,1747.93,1632.66,1522.68,1334.43,1390.34,1481.33,1377.19,1428.86,1530.62,1587.69,1652.2
2026-04-15 23:37:29.245604,21.16,67.53,1761.7,2004.52,1970.39,2121.94,2138.72,2090.48,2192.96,2166.25,2183.52,2012.71,1870.52,1832.72,1747.93,1632.66,1522.68,1334.43,1390.34,1481.33,1377.19,1428.86,1530.62,1587.69,1652.2,1758.59
2026-04-16 00:37:29.245604,21.96,70.31,2004.52,1970.39,2121.94,2138.72,2090.48,2192.96,2166.25,2183.52,2012.71,1870.52,1832.72,1747.93,1632.66,1522.68,1334.43,1390.34,1481.33,1377.19,1428.86,1530.62,1587.69,1652.2,1758.59,1686.1
2026-04-16 01:37:29.245604,24.78,66.94,1970.39,2121.94,2138.72,2090.48,2192.96,2166.25,2183.52,2012.71,1870.52,1832.72,1747.93,1632.66,1522.68,1334.43,1390.34,1481.33,1377.19,1428.86,1530.62,1587.69,1652.2,1758.59,1686.1,1751.52
2026-04-16 02:37:29.245604,27.09,63.34,2121.94,2138.72,2090.48,2192.96,2166.25,2183.52,2012.71,1870.52,1832.72,1747.93,1632.66,1522.68,1334.43,1390.34,1481.33,1377.19,1428.86,1530.62,1587.69,1652.2,1758.59,1686.1,1751.52,1852.28
2026-04-16 03:37:29.245604,27.08,71.78,2138.72,2090.48,2192.96,2166.25,2183.52,2012.71,1870.52,1832.72,1747.93,1632.66,1522.68,1334.43,1390.34,1481.33,1377.19,1428.86,1530.62,1587.69,1652.2,1758.59,1686.1,1751.52,1852.28,1941.54
2026-04-16 04:37:29.245604,27.21,60.63,2090.48,2192.96,2166.25,2183.52,2012.71,1870.52,1832.72,1747.93,1632.66,1522.68,1334.43,1390.34,1481.33,1377.19,1428.86,1530.62,1587.69,1652.2,1758.59,1686.1,1751.52,1852.28,1941.54,1982.61
2026-04-16 05:37:29.245604,25.83,66.13,2192.96,2166.25,2183.52,2012.71,1870.52,1832.72,1747.93,1632.66,1522.68,1334.43,1390.34,1481.33,1377.19,1428.86,1530.62,1587.69,1652.2,1758.59,1686.1,1751.52,1852.28,1941.54,1982.61,2070.13
2026-04-16 06:37:29.245604,26.4,69.17,2166.25,2183.52,2012.71,1870.52,1832.72,1747.93,1632.66,1522.68,1334.43,1390.34,1481.33,1377.19,1428.86,1530.62,1587.69,1652.2,1758.59,1686.1,1751.52,1852.28,1941.54,1982.61,2070.13,2051.18
2026-04-16 07:37:29.245604,27.34,63.81,2183.52,2012.71,1870.52,1832.72,1747.93,1632.66,1522.68,1334.43,1390.34,1481.33,1377.19,1428.86,1530.62,1587.69,1652.2,1758.59,1686.1,1751.52,1852.28,1941.54,1982.61,2070.13,2051.18,2086.22
2026-04-16 08:37:29.245604,26.28,68.27,2012.71,1870.52,1832.72,1747.93,1632.66,1522.68,1334.43,1390.34,1481.33,1377.19,1428.86,1530.62,1587.69,1652.2,1758.59,1686.1,1751.52,1852.28,1941.54,1982.61,2070.13,2051.18,2086.22,2029.1
2026-04-16 09:37:29.245604,25.96,61.97,1870.52,1832.72,1747.93,1632.66,1522.68,1334.43,1390.34,1481.33,1377.19,1428.86,1530.62,1587.69,1652.2,1758.59,1686.1,1751.52,1852.28,1941.54,1982.61,2070.13,2051.18,2086.22,2029.1,1935.1
2026-04-16 10:37:29.245604,25.08,52.8,1832.72,1747.93,1632.66,1522.68,1334.43,1390.34,1481.33,1377.19,1428.86,1530.62,1587.69,1652.2,1758.59,1686.1,1751.52,1852.28,1941.54,1982.61,2070.13,2051.18,2086.22,2029.1,1935.1,1770.52
2026-04-16 11:37:29.245604,24.35,53.38,1747.93,1632.66,1522.68,1334.43,1390.34,1481.33,1377.19,1428.86,1530.62,1587.69,1652.2,1758.59,1686.1,1751.52,1852.28,1941.54,1982.61,2070.13,2051.18,2086.22,2029.1,1935.1,1770.52,1670.21
2026-04-16 12:37:29.245604,21.89,51.4,1632.66,1522.68,1334.43,1390.34,1481.33,1377.19,1428.86,1530.62,1587.69,1652.2,1758.59,1686.1,1751.52,1852.28,1941.54,1982.61,2070.13,2051.18,2086.22,2029.1,1935.1,1770.52,1670.21,1528.58
2026-04-16 13:37:29.245604,21.18,44.14,1522.68,1334.43,1390.34,1481.33,1377.19,1428.86,1530.62,1587.69,1652.2,1758.59,1686.1,1751.52,1852.28,1941.54,1982.61,2070.13,2051.18,2086.22,2029.1,1935.1,1770.52,1670.21,1528.58,1453.94
2026-04-16 14:37:29.245604,19.1,46.25,1334.43,1390.34,1481.33,1377.19,1428.86,1530.62,1587.69,1652.2,1758.59,1686.1,1751.52,1852.28,1941.54,1982.61,2070.13,2051.18,2086.22,2029.1,1935.1,1770.52,1670.21,1528.58,1453.94,1442.46
2026-04-16 15:37:29.245604,14.79,47.99,1390.34,1481.33,1377.19,1428.86,1530.62,1587.69,1652.2,1758.59,1686.1,1751.52,1852.28,1941.54,1982.61,2070.13,2051.18,2086.22,2029.1,1935.1,1770.52,1670.21,1528.58,1453.94,1442.46,1361.04
2026-04-16 16:37:29.245604,15.39,42.97,1481.33,1377.19,1428.86,1530.62,1587.69,1652.2,1758.59,1686.1,1751.52,1852.28,1941.54,1982.61,2070.13,2051.18,2086.22,2029.1,1935.1,1770.52,1670.21,1528.58,1453.94,1442.46,1361.04,1307.44
2026-04-16 17:37:29.245604,15.99,52.79,1377.19,1428.86,1530.62,1587.69,1652.2,1758.59,1686.1,1751.52,1852.28,1941.54,1982.61,2070.13,2051.18,2086.22,2029.1,1935.1,1770.52,1670.21,1528.58,1453.94,1442.46,1361.04,1307.44,1299.84
2026-04-16 18:37:29.245604,14.19,53.6,1428.86,1530.62,1587.69,1652.2,1758.59,1686.1,1751.52,1852.28,1941.54,1982.61,2070.13,2051.18,2086.22,2029.1,1935.1,1770.52,1670.21,1528.58,1453.94,1442.46,1361.04,1307.44,1299.84,1217.15
2026-04-16 19:37:29.245604,17.1,50.27,1530.62,1587.69,1652.2,1758.59,1686.1,1751.52,1852.28,1941.54,1982.61,2070.13,2051.18,2086.22,2029.1,1935.1,1770.52,1670.21,1528.58,1453.94,1442.46,1361.04,1307.44,1299.84,1217.15,1369.29
2026-04-16 20:37:29.245604,19.1,61.15,1587.69,1652.2,1758.59,1686.1,1751.52,1852.28,1941.54,1982.61,2070.13,2051.18,2086.22,2029.1,1935.1,1770.52,1670.21,1528.58,1453.94,1442.46,1361.04,1307.44,1299.84,1217.15,1369.29,1322.95
2026-04-16 21:37:29.245604,19.59,64.99,1652.2,1758.59,1686.1,1751.52,1852.28,1941.54,1982.61,2070.13,2051.18,2086.22,2029.1,1935.1,1770.52,1670.21,1528.58,1453.94,1442.46,1361.04,1307.44,1299.84,1217.15,1369.29,1322.95,1319.02
2026-04-16 22:37:29.245604,18.68,65.49,1758.59,1686.1,1751.52,1852.28,1941.54,1982.61,2070.13,2051.18,2086.22,2029.1,1935.1,1770.52,1670.21,1528.58,1453.94,1442.46,1361.04,1307.44,1299.84,1217.15,1369.29,1322.95,1319.02,1444.44
2026-04-16 23:37:29.245604,22.68,65.43,1686.1,1751.52,1852.28,1941.54,1982.61,2070.13,2051.18,2086.22,2029.1,1935.1,1770.52,1670.21,1528.58,1453.94,1442.46,1361.04,1307.44,1299.84,1217.15,1369.29,1322.95,1319.02,1444.44,1674.24
2026-04-17 00:37:29.245604,22.22,70.78,1751.52,1852.28,1941.54,1982.61,2070.13,2051.18,2086.22,2029.1,1935.1,1770.52,1670.21,1528.58,1453.94,1442.46,1361.04,1307.44,1299.84,1217.15,1369.29,1322.95,1319.02,1444.44,1674.24,1545.89
2026-04-17 01:37:29.245604,23.05,72.25,1852.28,1941.54,1982.61,2070.13,2051.18,2086.22,2029.1,1935.1,1770.52,1670.21,1528.58,1453.94,1442.46,1361.04,1307.44,1299.84,1217.15,1369.29,1322.95,1319.02,1444.44,1674.24,1545.89,1748.63
2026-04-17 02:37:29.245604,24.08,71.22,1941.54,1982.61,2070.13,2051.18,2086.22,2029.1,1935.1,1770.52,1670.21,1528.58,1453.94,1442.46,1361.04,1307.44,1299.84,1217.15,1369.29,1322.95,1319.02,1444.44,1674.24,1545.89,1748.63,1703.98
2026-04-17 03:37:29.245604,25.79,66.47,1982.61,2070.13,2051.18,2086.22,2029.1,1935.1,1770.52,1670.21,1528.58,1453.94,1442.46,1361.04,1307.44,1299.84,1217.15,1369.29,1322.95,1319.02,1444.44,1674.24,1545.89,1748.63,1703.98,1933.97
2026-04-17 04:37:29.245604,26.61,69.99,2070.13,2051.18,2086.22,2029.1,1935.1,1770.52,1670.21,1528.58,1453.94,1442.46,1361.04,1307.44,1299.84,1217.15,1369.29,1322.95,1319.02,1444.44,1674.24,1545.89,1748.63,1703.98,1933.97,1965.98
